transaction_id,timestamp,amount,hour_of_day,day_of_week,is_weekend,merchant_category,device_type,location_country,new_device,transaction_count_1h,transaction_count_24h,time_since_last_transaction,is_unusual_amount,customer_age_bucket,account_age_days,is_home_location,device_risk_score,merchant_risk_score,account_risk_score,amount_log,amount_zscore,avg_transaction_amount_24h,location_change_distance,is_trusted_merchant,is_fraud
TXN00002418,2024-05-10 12:34:00,6.673974337674581,17,2,1,ATM,Mobile App,Abroad,0,3,43,676,1,55+,3636,0,0.4475091384910651,0.5416814658999533,0.6540398711741788,3.7509105747709492,-0.30359438391090116,4724.567728133899,28.920101089233818,0,0
TXN00002419,2024-03-31 15:44:00,458.47596732070554,5,1,1,Travel,Web,India,0,4,45,665,0,18-25,1838,1,0.061845686921299325,0.7185404917569164,0.8855175761922249,3.657736872086828,0.5134101012593069,4629.317948165485,343.2638959583953,1,0
TXN00002420,2024-12-30 07:48:00,12.366350757595864,11,2,1,Healthcare,Mobile App,India,0,1,49,703,0,26-35,576,1,0.8769202538724744,0.9684665093282663,0.1537512619252498,1.9893612721775142,0.8858401515075861,219.64603743407702,890.8035928768289,1,0
TXN00002421,2024-11-20 11:23:00,416.44247551754506,5,0,1,Online Shopping,POS Terminal,Abroad,0,7,28,576,1,55+,381,0,0.05100105760393592,0.010102684344588275,0.8085600762728737,3.277510684568808,0.8956971554649481,3232.701630810448,736.5402298836628,0,1
TXN00002422,2024-12-30 04:26:00,1674.5910563448554,5,1,1,Grocery,Mobile App,Abroad,0,5,21,218,1,36-45,2359,1,0.9259888383695525,0.7628343371855673,0.9565420879736203,5.093004233516456,1.235460539674345,2833.510968113102,170.5220369422489,0,1
TXN00002423,2024-09-30 07:34:00,81.56448801128775,12,1,0,Restaurant,Mobile App,India,0,4,38,1109,0,18-25,2982,0,0.2505290156940967,0.7890671708805168,0.2816941169069298,5.682941093666856,-0.8138960377251313,3622.3623887591198,395.07664932493867,0,0
TXN00002424,2024-11-21 07:46:00,854.0873136696147,5,4,0,Online Shopping,POS Terminal,Abroad,0,7,18,901,1,46-55,1037,0,0.2517268726530243,0.558202941358628,0.3908026800397981,6.272782234868654,-0.1794052172798916,1915.4323553731404,332.2558815834975,0,1
TXN00002425,2024-04-18 23:51:00,64.15784603399543,16,2,0,Healthcare,USSD,Abroad,0,5,5,664,0,26-35,2977,1,0.9016698505736417,0.7350164651699427,0.22246145401448125,4.2908440599821995,-1.3230102277931082,2371.5812686350578,884.7969272248661,1,0
TXN00002426,2024-02-10 14:38:00,70.3872522347718,22,0,1,Healthcare,POS Terminal,India,0,8,49,1242,0,36-45,2298,1,0.5246861301992128,0.8557141981964405,0.9628843767788835,5.020386948495932,-0.41787825986121313,1025.249928269875,151.37673407691344,1,0
TXN00002427,2024-11-13 18:09:00,15.335061505087008,9,5,0,Grocery,Mobile App,India,0,6,34,1225,0,26-35,1413,0,0.2793216135890926,0.105369390331574,0.20657387701285557,4.3682320373674335,-0.6173403875321343,3535.275916890943,193.14539273781617,1,0
TXN00002428,2024-04-10 05:55:00,2585.6155111112867,18,5,1,Restaurant,Mobile App,India,0,7,42,1072,0,26-35,648,0,0.5233710153195777,0.0346073581241686,0.5582541618050901,5.8651927912897355,-0.8294473177705292,4162.6487870967285,34.84991699038132,0,0
TXN00002429,2024-12-08 19:51:00,241.21508111014023,21,1,0,Fuel,Mobile App,India,0,9,48,757,0,36-45,3502,0,0.9820557450960102,0.32007902987462444,0.8615811196078255,3.581383604364777,-0.8324945841995143,779.6249283747163,257.98083408301454,0,0
TXN00002430,2024-05-03 13:12:00,423.14365101016506,3,4,1,Grocery,POS Terminal,Abroad,1,6,35,926,1,26-35,1061,0,0.8560167533408338,0.696564224188234,0.17641489521555298,4.729536111969743,1.1882040818811581,1291.3502813212142,364.6157565192183,0,1
TXN00002431,2024-05-02 01:27:00,254.82818051736103,20,5,0,Travel,Mobile App,India,0,6,14,1273,0,26-35,2624,0,0.22567824932785197,0.22425856237462483,0.8505463221318152,2.783816163672499,-0.8020559755332628,2726.037401590833,844.954518350078,0,0
TXN00002432,2024-06-13 02:01:00,14.089351929245748,11,1,1,Fuel,Mobile App,India,1,7,36,501,0,46-55,1450,1,0.04971549671359765,0.902038287253027,0.17618078910588963,3.2035865370166925,0.8054266016281374,2104.1174067676498,511.0485068253732,0,0
TXN00002433,2024-02-28 20:34:00,351.40653467825666,17,6,0,ATM,Mobile App,Abroad,0,5,42,1124,1,36-45,1798,0,0.7724315745893978,0.27885230662424243,0.4852830825514617,2.3718566566012624,0.5341008315261121,1488.318042424168,216.9018746897947,0,0
TXN00002434,2024-11-09 13:58:00,1226.3058595400898,8,2,1,Healthcare,Mobile App,India,0,9,16,703,0,55+,2843,0,0.11934911641341406,0.7173792394194977,0.02640994911149719,5.65398649962686,-0.6073011221597229,2446.697737090888,456.5857010367076,0,0
TXN00002435,2024-12-18 14:12:00,3.450795404844763,10,5,0,Online Shopping,Mobile App,India,0,3,7,736,1,26-35,2337,1,0.5872575888464016,0.6903744934940564,0.5731379315329161,5.468528530309926,-1.2665444216087045,529.582678986393,836.6922956043278,0,0
TXN00002436,2024-04-14 04:23:00,161.27735796392085,3,3,0,Restaurant,Mobile App,India,0,8,12,328,0,36-45,2518,0,0.6385598007207289,0.5700774839687233,0.5133539417392979,2.7355241996722426,-0.1476725899759493,1838.3954068441299,903.2709190453102,1,0
TXN00002437,2024-02-25 19:48:00,61.90371163385198,9,6,0,Healthcare,Web,India,0,7,15,515,1,18-25,949,0,0.2543036998765795,0.7540360138707562,0.7135536994638598,3.7604326195503646,1.0012577362097095,2272.4860659190645,785.5979610295694,1,0
TXN00002438,2024-06-15 12:19:00,19.329455559443517,0,0,0,Travel,Mobile App,India,0,3,4,1156,0,26-35,1038,0,0.5676322530295352,0.9789432629211761,0.8170883084393499,1.2932927748592138,-0.2556051582162383,495.9675206385625,436.2125075674588,0,0
TXN00002439,2024-05-23 15:26:00,6.131798003596547,1,6,0,Travel,Mobile App,India,0,2,23,1279,0,18-25,2057,0,0.5390589959382973,0.002924541838900674,0.9738306698676146,8.722084933152152,0.0646451189969175,4551.722122606583,466.57600911655584,0,0
TXN00002440,2024-04-01 19:32:00,1174.5512602005178,2,3,1,ATM,USSD,Abroad,0,8,25,1113,1,26-35,580,1,0.6988604137645762,0.8543240821938136,0.709578321410936,4.391450326144406,-0.23288630389516615,732.5876737044822,736.5607550925847,0,1
TXN00002441,2024-10-13 16:11:00,82.7628530323858,22,2,0,Grocery,Web,India,0,4,18,177,1,26-35,653,1,0.9011358509979962,0.12397809869931997,0.5789985089163772,2.3860372866474804,0.937702088116692,2812.803718569064,725.5782648343683,0,0
TXN00002442,2024-04-20 16:20:00,36.0800468246963,17,3,0,Healthcare,Mobile App,India,0,7,2,91,1,26-35,387,1,0.133384872616229,0.5204320199219924,0.8210638084343579,3.7495957086325244,0.8270543174202791,3767.878536498903,102.37565992705822,0,0
TXN00002443,2024-02-01 02:29:00,161.54184754120192,15,2,0,ATM,Web,India,1,8,7,912,0,46-55,1863,0,0.5723258234913139,0.8047852360660198,0.8156464834807239,1.6074458470103112,-1.8474565609575089,351.9765930886356,928.6407326756465,0,0
TXN00002444,2024-01-19 02:46:00,42.310632972057,22,2,0,Fuel,Web,India,0,5,25,1047,0,26-35,2147,0,0.5457107583301789,0.3983301460240991,0.8852378410180445,6.820250798407146,-0.25174969382084483,248.35663927621115,556.5036208308283,0,0
TXN00002445,2024-07-12 18:03:00,13.354542064152382,13,4,1,Travel,Mobile App,India,0,8,45,751,0,18-25,530,0,0.5017766186051507,0.5809450594611884,0.8761083417752774,8.068326763462784,1.4775052835083502,3068.0628270817506,14.586969974386133,1,0
TXN00002446,2024-03-04 06:08:00,70.66172793794793,3,6,0,Healthcare,Mobile App,India,0,9,39,1050,0,26-35,599,1,0.39111709713808174,0.2175087886948871,0.7103760433444041,1.5218394235987769,1.7281129632982244,1407.859123124889,770.2421409317966,1,0
TXN00002447,2024-09-30 21:43:00,114.27428788370878,4,3,1,Fuel,Mobile App,Abroad,1,2,30,115,1,36-45,2089,1,0.989485256082273,0.10413405370149043,0.7062233220692742,5.62237656101933,-1.6203836512686542,1246.236936993238,456.0180728570399,0,1
TXN00002448,2024-04-21 15:21:00,2.747332985674958,3,1,1,Entertainment,Mobile App,Abroad,0,5,28,794,1,26-35,2746,0,0.7383739514677937,0.3018127608241218,0.24877464421171935,3.1927216967936505,0.2536787945463915,3027.042464628211,297.82664681143444,0,1
TXN00002449,2024-12-06 23:44:00,31.17758186327536,3,2,1,Online Shopping,Mobile App,Abroad,1,9,30,887,1,36-45,259,1,0.7325449768960268,0.6282115491573587,0.04592155840916956,6.247166245858119,0.5561441551949721,4912.9760698918635,144.80715100328723,0,1
TXN00002450,2024-03-27 20:34:00,4.3545008902654,4,6,0,ATM,Mobile App,India,0,8,18,1433,0,46-55,1536,1,0.7329484432529824,0.5706111901800139,0.5358499271479835,3.665819706406642,0.004600723828567508,1589.586186897245,246.88383339254582,0,0
TXN00002451,2024-03-31 12:31:00,2.008112948877648,3,3,1,Entertainment,USSD,India,0,1,46,715,0,18-25,2621,1,0.09857507286747469,0.6070278003467988,0.355953176137793,4.319592985603471,0.11321633272084156,4010.2631591129807,547.7491654109865,0,0
TXN00002452,2024-01-27 19:55:00,139.1286084275101,14,1,0,Restaurant,Mobile App,India,0,2,19,556,1,46-55,1230,1,0.13672314974373934,0.38071418750616415,0.32860367962694004,6.7201720419078415,-1.6482134369940589,3673.9953630327145,628.5973469929282,0,0
TXN00002453,2024-03-07 00:31:00,14.331589263628327,2,0,0,Fuel,Mobile App,India,0,6,44,1188,0,26-35,1318,0,0.16581336459731388,0.8673900671156695,0.4781167125613257,6.492643892497004,1.2279611905544066,1337.8439330829715,768.7536214821768,0,0
TXN00002454,2024-11-19 13:18:00,438.2601093331709,21,1,0,Travel,USSD,India,0,4,21,1375,0,26-35,1575,1,0.34400553059617167,0.5661606882361152,0.8183409351590134,4.475135221732347,0.26621127281846363,318.2925064639545,205.59037041552043,0,0
TXN00002455,2024-09-12 19:37:00,1.4088973361037416,16,3,0,Grocery,USSD,India,0,8,28,371,0,36-45,2505,1,0.36695649553268905,0.3267028039733264,0.704874944552036,5.518314948692097,-0.346924053478026,2191.4306667718597,562.9737949609676,0,0
TXN00002456,2024-10-19 13:20:00,30.099005469649857,7,3,1,ATM,Mobile App,India,0,0,44,278,0,36-45,3373,1,0.2578997368246023,0.2513683320267224,0.206752721743778,6.575083810010453,-0.0402572892297725,4728.803411193221,277.5263342580103,1,0
TXN00002457,2024-08-24 22:47:00,15.929096118020281,11,1,0,Restaurant,Web,India,0,7,10,612,0,18-25,592,0,0.47652977795574447,0.4954766294026405,0.1700418107461099,1.5108983201010144,-0.3835665066236857,100.42661703130494,217.1343498654239,0,0
TXN00002458,2024-07-02 17:58:00,2.325815317109754,20,1,1,Restaurant,POS Terminal,Abroad,1,5,0,389,0,36-45,1068,0,0.7431484321638807,0.9704523128286157,0.9932485668526433,1.4234635883572508,-1.4624385327989926,2992.9912915655027,615.2883162424024,1,0
TXN00002459,2024-07-15 13:02:00,55.15647050383683,7,5,0,Healthcare,Web,Abroad,0,1,8,1141,0,26-35,2215,0,0.23131625150846424,0.8851210666316205,0.6523107986248268,3.597307805165325,0.4937999102971873,2380.288231381134,23.431833634580236,1,0
TXN00002460,2024-05-06 12:10:00,7.401832404397941,3,2,1,Restaurant,POS Terminal,Abroad,0,5,17,915,1,26-35,3395,0,0.16977595780485655,0.7873135082516142,0.6814698008911603,4.629897212309931,-0.46426923602058934,3122.429089840834,866.2358531965132,1,1
TXN00002461,2024-05-14 04:26:00,85.23666479573687,19,3,0,Restaurant,Web,India,0,0,0,1392,0,26-35,154,0,0.9411138392502857,0.6680382853095793,0.7898036132184669,3.5726575278102386,-0.0574448342961585,2903.9833363425482,881.2514901634713,1,0
TXN00002462,2024-04-10 01:03:00,230.7921492206391,4,2,1,Entertainment,Mobile App,India,0,6,4,471,1,36-45,948,1,0.14575115063340083,0.22695262221824264,0.5463623914183328,2.3264660396572214,-0.8037992874428451,1014.6773973096464,78.45604536852791,0,0
TXN00002463,2024-10-21 04:02:00,93.23343039951237,20,2,1,Fuel,Mobile App,India,0,8,46,317,0,46-55,194,0,0.9515394686734979,0.626441289349996,0.36208597190272784,5.030935872774187,-1.5713014834698336,3459.2851127476965,323.0944558116762,1,0
TXN00002464,2024-03-19 21:33:00,120.03303444650668,5,6,0,Online Shopping,POS Terminal,India,1,2,11,342,0,36-45,358,1,0.6899543442304675,0.3596162670392765,0.5543259362556517,3.4855021923752636,1.6636089906780542,1920.1818421229013,492.57466754709844,0,0
TXN00002465,2024-12-04 13:05:00,800.3393212454693,2,0,0,ATM,USSD,Abroad,0,3,27,1337,1,36-45,3334,0,0.6335592275770946,0.6515623243721219,0.639954647923459,7.443939648471283,0.4657532865483264,1021.4943601578151,920.6367615270347,0,1
TXN00002466,2024-10-14 16:59:00,51.75252368135698,20,6,1,Fuel,Mobile App,India,0,5,23,1173,0,26-35,1854,1,0.8117833260466542,0.5749318897561372,0.4960412782935536,4.897178911753724,1.6225359748075516,1683.9889668137735,964.9744763716981,0,0
TXN00002467,2024-07-16 10:54:00,17.32323025270502,4,3,0,Healthcare,Mobile App,Abroad,0,4,36,323,1,36-45,494,0,0.06974625404710788,0.9384901610808822,0.6051640133377733,4.034959450734236,-1.1278592162699097,1509.960999103012,787.4950055252033,0,1
TXN00002468,2024-10-19 18:54:00,16.152857834133385,21,2,0,Online Shopping,Mobile App,Abroad,0,1,29,1077,0,55+,320,1,0.15579216299881427,0.2212486636263773,0.949775730415416,2.165215144420136,-1.0367512917742496,1223.7895455710977,19.778293869325502,0,0
TXN00002469,2024-05-07 02:43:00,16.865190610823934,17,0,1,Restaurant,POS Terminal,India,0,7,18,573,0,46-55,687,0,0.07712644509946409,0.32341727667367115,0.40599545826193395,5.248127512086333,0.9462355680983965,615.3791043774377,423.27023900713766,1,0
TXN00002470,2024-04-14 13:35:00,6.775563907712879,3,5,0,Grocery,Mobile App,India,1,9,38,331,0,26-35,1190,0,0.7138173043326193,0.9050694093486561,0.6437213421432125,1.2521019678703873,0.05968385486388319,4560.958454884789,179.5823758337267,0,0
TXN00002471,2024-03-28 02:38:00,581.0518200849114,3,2,0,Restaurant,Mobile App,Abroad,0,9,39,780,1,26-35,3469,1,0.06595316135744833,0.9972604881462811,0.6956472879045072,6.671713549276218,0.6850608495356119,4987.004441114806,670.3629667545146,0,1
TXN00002472,2024-07-02 16:48:00,156.6173638012303,4,2,0,Online Shopping,POS Terminal,India,0,9,47,554,0,55+,3627,0,0.0013338053726565935,0.18509457000480223,0.5334141256072594,4.930620836177857,1.0803290078372898,3387.5615152385394,633.4568698128116,0,0
TXN00002473,2024-05-14 07:12:00,1.9542246764454279,14,5,0,Travel,Mobile App,India,0,7,20,640,0,18-25,3014,1,0.10201026741735297,0.3125394979643803,0.018288078822338072,5.687348621540632,-1.46024636041155,4511.43730217854,778.2242921467189,1,0
TXN00002474,2024-10-10 12:48:00,10.457830985479921,5,3,0,Online Shopping,Web,India,1,1,22,985,0,36-45,3223,0,0.10284824645936319,0.19937456544052368,0.9842721803322525,3.1708751637577093,-1.7568648556935869,2438.874420521375,753.501363591919,1,0
TXN00002475,2024-03-11 23:59:00,6.147400381361802,20,6,1,Grocery,Mobile App,India,0,1,49,597,1,18-25,2802,1,0.042726914675347394,0.6602302031181839,0.36200204911288936,1.9764600258979115,-0.5229282303013607,690.2308134485293,97.84166420597661,1,0
TXN00002476,2024-08-17 06:50:00,102.9961914679639,15,1,1,Entertainment,Mobile App,India,1,9,2,199,0,18-25,3547,0,0.3996891731442612,0.5675789274116668,0.6417779366663976,0.7797619845289459,0.200570318789217,3102.094864974261,813.0261835175528,0,0
TXN00002477,2024-03-25 11:48:00,709.319772984672,3,5,0,Fuel,Mobile App,Abroad,0,6,8,1227,1,26-35,2652,1,0.8643474149564896,0.6315759754089616,0.8724344463723436,2.4059093681793784,-0.5442084185223948,544.3386886786826,208.68860917279684,0,1
TXN00002478,2024-10-17 18:54:00,300.61378031245465,4,1,0,Travel,Mobile App,Abroad,0,2,13,193,1,26-35,3042,0,0.7421485593462049,0.7802350804033757,0.8175791934781078,2.565732711264795,2.2670021806643974,504.8986327265344,607.2192944638327,1,1
TXN00002479,2024-05-06 08:28:00,13.43166631204796,15,3,0,Entertainment,Mobile App,India,0,8,30,279,0,18-25,2266,0,0.7582691082720906,0.16919606049498692,0.5915828257799702,5.030684709116913,-2.119756845948179,4799.658194951585,977.5904472819471,0,0
TXN00002480,2024-12-03 06:22:00,28.848078722316412,21,6,1,Grocery,Mobile App,India,0,5,5,996,0,46-55,2442,1,0.047492236423953726,0.16018688939241366,0.7169677851668165,2.8888730404195617,-0.3054510470001901,4511.541903263308,642.3009502705426,0,0
TXN00002481,2024-08-06 02:23:00,3.3679272199341903,23,1,0,Restaurant,Web,India,0,2,0,325,0,46-55,3258,1,0.6311741924924114,0.8798849398343713,0.24716057659133606,4.212452618283411,-0.09530829315615144,3942.5469839974103,331.1913958968485,1,0
TXN00002482,2024-04-19 20:15:00,3.9262115016019314,3,6,1,ATM,Web,India,0,5,10,552,0,36-45,984,1,0.36535317202171735,0.9710952129061416,0.37218961821983554,3.683996996007825,-1.8950809953613215,2930.7219435912675,504.1025688307883,1,0
TXN00002483,2024-06-22 12:37:00,296.51548108768213,10,4,0,Fuel,Mobile App,India,1,7,43,312,1,46-55,1727,0,0.9821623940610682,0.4613727150460579,0.9846796075723874,7.311176494703448,-0.4894534965824465,3556.485604322047,167.86350600188084,1,0
TXN00002484,2024-04-05 01:57:00,980.6586191227175,18,1,0,ATM,Mobile App,India,0,6,20,1093,0,18-25,1348,0,0.20666926693828502,0.023507047222550592,0.7770961247031465,6.517206300046292,1.0421711481843705,1564.7910192479362,763.3580317281323,1,0
TXN00002485,2024-05-31 05:30:00,13.071874565130617,18,6,0,Healthcare,USSD,India,1,6,17,578,0,26-35,3403,1,0.21747935153652265,0.71683826973876,0.19390536966490812,3.802786802368648,0.002772686303120349,2477.3138292938143,411.5633702923073,0,0
TXN00002486,2024-08-24 04:13:00,170.51027530644365,5,5,0,ATM,Mobile App,Abroad,0,4,23,510,1,36-45,606,1,0.1207952069794741,0.28248999614635695,0.914310780002018,3.076477144843116,-1.5631085764363981,3880.378499587588,208.98483554276592,0,1
TXN00002487,2024-08-05 13:35:00,230.68370273329535,9,2,0,Fuel,Web,India,0,9,5,678,0,46-55,823,0,0.6041528923313512,0.06803778287291251,0.5269839903953355,5.220228629802647,-0.8125527381091098,2575.7985462291567,769.6897777654771,0,0
TXN00002488,2024-02-04 14:47:00,1.9587677887317767,4,2,1,Restaurant,Mobile App,India,0,3,46,70,0,36-45,2993,0,0.5101835997055679,0.3934679654838231,0.87067172071679,2.1510950194386127,-0.22196985860487217,4398.723775403457,474.8862995820278,0,0
TXN00002489,2024-02-10 17:33:00,6.703479880610035,15,0,1,Entertainment,Mobile App,India,0,7,33,1361,0,18-25,2277,0,0.27896662120674376,0.37598590017694766,0.6768316038195827,7.693613186490276,1.5562020454710428,2152.151151527212,473.6176457809245,0,0
TXN00002490,2024-08-09 08:46:00,5651.892142722247,4,5,1,Healthcare,Mobile App,Abroad,0,8,7,133,1,26-35,1370,1,0.6074828554520056,0.5698319832079941,0.6734306368328985,4.636824488732372,-0.584788042748516,119.73872391362747,410.703073156371,1,1
TXN00002491,2024-07-20 08:34:00,8.04110896155648,9,6,0,Online Shopping,Mobile App,India,0,1,16,740,0,26-35,2641,1,0.4806115319073526,0.26769807564870507,0.02045192831965159,2.591132588678392,-1.3795358464009102,3236.536392381674,93.23031331877985,1,0
TXN00002492,2024-02-24 01:22:00,26.478454939536885,23,3,0,Restaurant,Mobile App,India,0,4,30,1340,0,36-45,141,1,0.5342711239911352,0.8345834503186564,0.867100070453712,3.7666352241984287,-0.2017055272493175,984.4547547333082,619.5393125710186,0,0
TXN00002493,2024-07-08 08:07:00,16.348420369799104,12,0,0,Entertainment,Mobile App,India,0,6,29,750,0,36-45,3534,0,0.2935492024686279,0.20251970287384358,0.4701886323089094,5.319375406582608,-0.5405899315528884,2133.0887751064147,529.1609441910791,0,0
TXN00002494,2024-02-28 20:41:00,1.0104959846432566,6,2,0,Online Shopping,POS Terminal,India,0,4,43,860,0,36-45,3129,0,0.6212381982061554,0.5171292838337008,0.025668824367343634,4.074837452777083,0.43614912313882614,1108.599766591568,678.8140722239299,1,0
TXN00002495,2024-10-25 17:52:00,64.4213485247889,11,2,0,Online Shopping,Web,India,0,7,29,512,0,18-25,245,0,0.9062170536902897,0.20624945750436163,0.4990417937883156,7.1610420017909036,0.8392757112937046,3933.2338090534686,409.19446625173316,1,0
TXN00002496,2024-12-24 18:37:00,151.53393581281745,4,0,0,Fuel,USSD,Abroad,0,7,1,76,1,46-55,3028,0,0.15314750304494484,0.5595721984016003,0.9690860794112104,7.534936329391501,0.35951505160953545,3544.344862913045,174.00081698149407,1,1
TXN00002497,2024-08-16 07:28:00,78.39047509497921,13,5,1,Fuel,Web,India,0,4,28,1377,0,36-45,387,0,0.021223943274360835,0.7588206102257375,0.7009642155936289,2.727602191118995,0.640069458775409,3648.102510551921,151.2461584309872,1,0
